GI_21729887-A,GI_13787188-A,GI_40254432-S,GI_42659113-S,GI_19923309-S,GI_6006027-S,GI_4757909-S,GI_21389588-S,GI_5453687-S,GI_16936521-S,GI_34328938-A,GI_25777740-S,GI_22027631-I,GI_37550393-S,GI_39725953-S,GI_31982893-S,GI_7662281-S,GI_34106709-A,GI_23346417-S,GI_23312375-A,GI_22095374-S,GI_38455386-S,GI_21361309-S,GI_5803118-S,GI_38788154-I,GI_5803174-S,GI_42403584-A,GI_31442419-S,GI_20336241-S,GI_25952086-S,GI_40806213-S,GI_21362109-S,GI_42734372-S,GI_13787214-I,GI_33598967-S,GI_31342420-S,GI_10518505-A,GI_21359847-S,GI_40538800-S,GI_19923751-S,GI_28916697-S,GI_18379345-S,GI_30410789-A,GI_24308026-S,GI_37540466-S,GI_37540257-S,GI_19311005-S,GI_18677732-S,GI_39995097-S,GI_31742495-S,GI_7706352-S,GI_6382080-S,GI_31621308-S,GI_21327704-A,GI_8923931-S,GI_22749412-S,GI_23503316-S,GI_24308361-S,GI_37574699-S,GI_42657580-S,GI_20070311-S,GI_16306551-S,GI_42658518-S,GI_23312363-A,GI_39725713-S,GI_20547782-S,GI_17402885-I,GI_34303921-S,GI_34577117-S,GI_37546824-S,GI_25952130-S,GI_27735148-S,GI_7705613-S,GI_37537553-S,GI_19923454-S,GI_37541815-S,GI_33239448-S,GI_31317289-A,GI_13899226-S,GI_24308154-S,GI_40255263-S,GI_42658506-S,GI_22748764-S,GI_38455407-S,GI_24308234-S,GI_4557806-S,GI_4502100-S,GI_4757861-S,GI_39725653-S,GI_27735120-S,GI_4505730-S,GI_7662287-S,GI_7706670-S,GI_32130535-S,GI_27475984-S,GI_37549246-S,GI_16950598-S,GI_21618332-S,GI_22035675-S,GI_31543291-S,GI_17738313-S,GI_31083027-S,GI_41393562-I,GI_6996017-S,GI_19923880-S,GI_5730054-S,GI_31542758-S,GI_18152778-S,GI_38348409-S,GI_14149980-S,GI_20531764-S,GI_42661202-S,GI_7705784-S,GI_45120095-S,GI_14249537-S,GI_24308441-S,GI_8923558-S,GI_40385863-S,GI_28872764-A,GI_22749254-S,GI_7710156-A,GI_4557248-S,GI_31377716-S,GI_6005992-I,GI_17999533-S,GI_42660513-S,GI_31317285-A,GI_24308052-S,GI_14589915-I,GI_34147373-S,GI_33942071-S,GI_27532983-A,GI_14249127-S,GI_31377808-S,GI_17402894-A,GI_14149858-S,GI_20127565-S,GI_34222316-S,GI_21536290-S,GI_22749340-S,GI_5803014-S,GI_31543612-S,GI_4585642-S,GI_19923535-S,GI_40255112-S,GI_19923938-S,GI_28872758-A,GI_24431943-S,GI_7661567-S,GI_30474869-I,GI_11184225-S,GI_34328935-S,GI_40316923-I,GI_5922012-S,GI_22208956-S,GI_17978465-S,GI_7706676-S,GI_13518031-S,GI_32528302-S,GI_21389432-S,GI_23397461-S,GI_4503064-S,GI_21700762-S,GI_24307912-S,GI_14150026-S,GI_33186924-S,GI_37541570-S,GI_18765691-S,GI_38201613-A,GI_40217816-S,GI_24308335-S,GI_40538791-S,GI_14149729-S,GI_7661807-S,GI_39777591-S,GI_34147355-S,GI_32129213-S,GI_31343332-S,GI_21389570-S,GI_29740938-S,GI_45446748-S,GI_20336215-A,GI_40018630-A,GI_30795214-A,GI_41349438-I,GI_31341135-S,GI_39995085-S,GI_31317226-S,GI_20127497-S,GI_34222111-S,GI_5032026-S,GI_34222302-S,GI_29570789-I,GI_34222347-S,GI_32698981-S,GI_42741658-S,GI_42657464-S,GI_31542979-S,GI_21614543-S,GI_22095354-S,Classes
0.963647,0.56846,1.666232,-1.438735,0.872998,-0.275873,-0.987877,-0.065882,1.026551,-0.014869,0.317584,-0.022896,0.894726,0.318586,0.56611,0.918412,0.356973,1.756349,0.679618,0.781824,0.437308,0.228072,0.2157,-0.218174,0.962048,-0.868941,1.024395,-0.361555,1.775062,-0.047025,0.917134,-0.004788,0.143513,0.692111,0.263907,1.007566,-0.081522,-0.397264,0.696998,0.41336,0.522622,0.99195,0.905731,0.028279,0.243955,0.005099,0.826328,1.316987,0.593689,0.291154,-0.168182,1.261015,0.420043,-0.275911,-0.011107,0.095728,0.403001,0.087925,0.741969,0.834023,0.489902,-0.508464,0.517714,0.287817,0.169621,0.624872,0.662575,0.726576,1.183977,0.451085,0.413008,0.378551,0.325027,0.387512,-0.709026,-0.45518,1.315297,0.360198,-0.034212,-0.469454,0.225116,0.973694,-0.894296,0.4382,0.687563,0.073249,0.267663,0.181381,-0.641871,0.548719,0.219601,0.270355,0.872655,0.257127,1.534416,0.389318,1.043222,0.66944,0.377372,0.401256,0.815473,0.070045,0.781522,-0.843659,0.578609,0.885838,0.884489,0.011116,0.579203,0.022095,0.970921,-0.44398,0.620675,-0.373155,-0.054367,0.664425,0.132249,-0.007267,0.755175,0.108154,-0.372315,-0.856295,1.341254,0.95749,0.643829,1.4302,0.275651,0.523055,0.181323,0.248218,-0.872936,0.707193,1.085952,-1.134671,0.55455,0.351587,0.276952,0.700538,-1.291885,-0.179188,0.235916,-0.181377,0.113273,-0.663233,1.575031,0.4057,0.066681,1.22848,0.174017,-0.991911,-0.329335,0.823484,0.824763,-0.695426,0.119627,-0.984291,-1.127231,-0.381783,0.632906,-0.683073,0.247047,1.620421,-0.450992,0.268092,0.24941,0.677137,-0.186942,0.273941,0.034925,1.053077,0.797559,0.020839,0.427616,0.904676,-0.515173,-0.186972,-0.193364,1.417444,-0.555289,1.62845,-0.882078,0.410089,-0.434292,0.150799,0.306917,-0.032884,-0.254484,2.092844,-0.587173,1.02274,0.41725,0.794043,0.348307,1.01397,0.16258,0.496991,-0.266279,-0.51577,-2.039153,0.740913,2
0.092183,-0.25566,-0.383746,0.460209,-0.217444,0.482514,1.296818,-0.684485,-0.18171,-0.039547,-0.293971,-0.162732,0.418599,-0.446228,-0.344423,0.129856,-0.883827,-0.303058,0.523968,-0.484131,-0.760606,-0.072708,0.181467,0.041142,-0.867166,0.940387,-0.542181,0.693803,-0.529285,-0.65919,-0.71904,-0.331739,-0.132062,-0.081278,-0.110077,-0.331104,-0.023897,0.020066,-0.002348,-0.085422,-0.182553,-0.429013,-0.24504,0.085447,-0.208078,0.090726,-0.055909,-0.426949,0.620265,0.432574,-0.041249,-0.47145,0.346497,0.03857,0.142789,-0.297168,0.118053,0.135409,0.060356,-0.661277,-0.693149,0.07852,0.694946,-0.239386,0.623214,-0.436449,-0.010546,-0.471733,-0.070782,0.71972,0.063146,0.014054,0.252737,-0.710628,0.14498,0.222111,-0.065659,-0.251635,0.280939,0.203972,-0.020049,0.788746,0.461311,0.335806,-0.128251,0.040279,-0.404305,-0.576992,1.016263,0.156706,-0.258786,-0.106829,-0.032842,-0.708804,-1.324264,-0.636095,-0.622925,0.254526,-0.102803,-0.258699,0.200768,-0.03899,0.227491,0.2074,-0.506768,0.086401,0.957194,-0.579787,-0.486819,-0.611558,0.14091,0.254738,0.170557,0.097409,0.135218,-1.734397,0.148158,0.184132,-0.26563,-0.117806,0.006613,-0.37034,0.060331,0.175666,0.398139,-0.512523,-0.114156,-0.269856,-0.473932,-0.168587,0.271407,-0.022057,-0.380811,0.176615,-0.114948,0.403445,-0.760541,-1.097358,-0.372424,-0.197035,-0.442777,0.354354,0.68442,0.189139,-0.272845,-0.33063,0.375909,-0.672824,0.09515,-0.982032,0.226325,-0.242853,-0.40023,-0.638521,-0.28937,-0.764276,0.964463,-0.385866,0.173817,0.194177,-0.213439,-0.077343,-0.567167,0.054581,-0.049253,-0.531921,-0.234053,-0.566811,-0.214141,0.134738,-0.436558,0.284265,-0.412537,-0.17223,0.016795,-0.067203,1.011271,-0.5116,0.586318,-0.021954,-0.089279,-0.668753,-0.438214,-0.225292,-0.255911,0.170922,0.297555,-0.357979,-0.303159,-0.853374,0.511214,0.43087,0.045417,-0.155749,0.121356,-0.344001,-0.629459,-0.752774,-0.966994,0.016498,2
-0.134623,-0.37671,-0.15109,-0.773956,-0.365711,0.136509,-0.654588,0.024127,-0.192978,-1.072882,-0.552458,-0.310884,-0.752642,0.408312,0.027143,0.107799,-0.088804,-0.113602,0.638636,-0.060665,0.059611,-0.438367,-0.361985,0.455909,-0.397972,2.24419,-0.375498,1.552912,-0.221914,1.010832,-0.057959,-0.331212,-0.247737,-0.233302,-0.860324,-0.8897,-0.659956,-0.254649,-0.490473,0.283317,0.662038,-0.73198,-0.617435,-0.03628,1.03744,-0.044356,-0.175762,-1.315122,-0.490789,0.180551,-0.513633,-0.067804,-0.85095,-1.70005,0.285197,0.491924,-0.812319,0.328438,-0.047945,0.413889,0.214168,-0.520461,0.035501,0.204081,0.525624,-0.082407,-0.70594,0.049411,0.216647,-0.194046,-0.281073,0.324358,0.304292,-0.292013,-0.18649,-0.306153,-0.742111,0.329338,-0.791077,0.551505,-0.439583,-0.003545,-0.593666,-0.367879,-0.277786,-0.226104,0.350114,-0.123319,0.941175,-0.864353,0.195153,-0.35175,0.895288,-0.540153,-0.960742,-0.37247,0.276936,0.030408,-0.011113,-0.643653,-0.311006,0.41982,1.487114,-1.031188,0.080891,-0.548082,-0.948345,-0.421415,-0.504493,0.304272,0.094888,-0.542615,0.532074,0.180914,0.124982,-0.944397,-0.247353,-0.700607,-0.072156,0.108154,0.061305,1.48085,0.554131,-0.952812,-0.104565,-0.844013,-0.166612,0.837196,0.035579,-0.316722,-0.102992,0.003988,-0.738997,-0.419872,-0.191582,0.394165,0.363042,-0.087909,0.473389,0.272245,0.382022,0.269289,0.727744,0.086171,-1.040774,-0.084179,0.24083,-0.331053,0.450791,-0.100823,-0.534665,1.337888,-1.253565,-1.009672,0.118951,0.495124,0.581196,-0.943138,-0.416185,0.205114,-0.125204,-0.386996,2.091315,0.623805,-0.23013,-0.163207,0.094173,-0.126794,0.056302,-0.089315,-0.761805,0.981304,-0.061502,-0.118118,-0.662728,0.080343,-0.937793,-0.502683,-0.265983,-0.531496,0.269259,-0.848242,0.233063,-0.100819,0.391779,0.395944,0.459363,0.048178,-1.141325,-0.317936,0.29444,0.038169,0.228317,-0.058586,-0.418368,-1.221289,0.347235,0.291632,0.809453,-0.047892,2
-0.661333,-0.065794,-0.499473,0.46857,-0.038605,-0.355509,-0.884671,-0.301509,-0.340416,0.61415,-0.134014,-0.408602,0.487089,-0.838804,0.083599,0.126962,-0.294407,0.577724,-0.076554,0.210205,0.62511,-0.077809,-1.064314,-0.372995,0.017082,-1.523949,-0.575397,-0.264822,-1.121777,0.483653,0.544509,-0.155082,0.594604,0.013423,0.637628,0.19503,-0.475,0.219793,0.319877,-0.394848,-0.856087,0.143337,-0.077629,0.303605,-0.182699,-0.015048,0.087883,-0.34682,-0.26122,-0.729411,-0.175658,0.419555,-0.044615,1.495318,-0.97112,0.218276,0.01205,0.030604,0.221459,0.235144,-0.054443,0.275183,0.203587,0.03668,-0.126354,-0.022518,1.0232,0.085855,-0.320732,0.953276,0.737032,-0.620981,-0.517967,0.273819,-0.126682,-0.384536,0.202517,-0.371197,0.839989,-1.014766,-0.014761,0.976981,-1.052965,0.66723,0.386107,-0.594943,-1.070885,0.50737,0.663825,-0.877038,-0.690993,-0.002742,-0.616527,-0.957415,-1.1116,-0.231808,-0.411998,-0.418099,0.023263,-0.199711,0.077083,-0.200822,0.359201,-0.17687,-0.174674,0.628153,0.333299,0.114111,0.090759,0.119717,-0.243844,0.032051,-0.273039,0.105896,0.944722,0.396017,0.043444,0.407099,-0.23412,-0.010789,-0.191524,-0.064736,0.093319,0.239093,-0.063031,-0.292746,0.298793,-0.002774,-0.006777,-0.317662,-0.095794,-0.038334,0.827763,1.378841,-0.071359,-0.12711,-0.565282,0.235376,0.124144,0.218247,-0.064248,0.077838,0.5426,-0.270647,0.177697,0.000186,-0.257829,-0.209602,-0.633584,-1.098845,-0.512685,-0.200767,-0.849585,-0.149881,0.14542,-0.252612,-0.11069,-0.378842,0.328646,-0.543722,0.454663,0.600174,-0.413697,0.265694,-0.675717,-0.008369,0.119164,-0.347288,0.161777,0.432274,0.246088,0.229255,0.041595,0.238297,-0.673429,0.164674,1.322821,0.682731,0.328013,0.073944,-0.705037,-0.255339,0.421906,0.030076,0.698896,-0.194062,-0.476495,0.084763,-0.830201,0.489601,-0.345741,0.184414,0.143325,0.288322,-0.08175,-0.758187,0.319775,-0.241976,0.978081,-0.131957,2
-0.096886,0.047794,-0.985872,0.653239,-0.033608,0.180166,-0.972284,-0.153305,0.157634,0.799193,-0.081191,0.116174,0.147868,-0.107659,-0.143692,0.167798,-1.164115,0.167718,0.218297,0.955351,-0.201944,0.3177,-0.618169,0.5793,0.525495,0.4298,0.19706,-0.336611,0.36156,-0.39533,-0.455624,-0.079621,-0.183625,0.225294,0.188205,-0.868292,-0.354971,0.003119,-0.429401,-0.32566,0.116786,0.136689,-0.105137,-0.676573,-0.354012,0.060397,0.640019,1.261297,0.034529,0.148898,-0.472354,0.768211,0.104312,1.798093,-0.268638,0.193982,-0.116514,0.004641,0.642472,0.583956,-0.129705,0.231231,0.246164,-0.486988,0.011572,-0.087709,-0.068364,-0.033405,0.32042,0.101338,0.7281,0.114809,-0.012005,-0.154688,-0.417802,0.733355,-0.07852,-0.148384,0.878677,-0.487683,-0.165774,-0.356699,1.235092,0.015317,0.482954,-0.156354,-0.274757,0.153273,0.41802,0.221722,0.029347,-0.175591,0.39815,-0.550844,0.050841,-0.465234,-0.178542,0.227189,-0.737449,0.754658,0.488821,-0.050193,0.44525,0.30744,-0.177504,0.290564,0.437272,-0.080449,-0.522677,0.655868,0.270484,-0.239725,0.480486,1.067431,0.234358,-0.1263,0.482113,0.533812,-0.114297,-0.54296,-0.126953,0.170488,0.767766,0.440372,0.270235,-0.48263,-0.275226,-0.843911,-0.152982,0.399457,0.451696,0.168384,0.254706,0.557813,0.247562,0.441408,-0.363748,-0.323441,0.352316,-0.096197,0.046828,-0.391124,0.188642,0.625009,-0.953522,-0.194709,-0.717114,0.085327,-0.174798,-0.30096,0.320499,-0.14952,-0.383244,0.305838,-0.047337,0.628643,0.965273,-0.261698,0.369923,0.094348,-0.267533,-0.196829,0.109815,0.336478,-0.179713,1.031719,0.021549,-0.354771,0.106989,0.312917,-0.086436,0.266531,0.228607,-0.116661,-0.268692,0.062954,0.254879,-0.277387,0.184322,-0.094151,0.643788,0.152809,-0.874329,0.1305,1.539766,0.427091,-0.244034,-0.133085,-0.154897,0.058103,-0.002773,-0.194381,-0.083672,0.160295,0.266111,-0.765375,0.28759,-0.22841,0.157699,-0.203849,2
0.010058,-0.330966,1.655896,-1.172244,0.280231,-0.274696,0.304315,-0.811238,0.303029,0.410016,-0.564427,0.301672,1.056308,-0.153525,0.001446,0.486365,0.312307,-0.322271,0.198253,0.47641,0.027417,0.473726,-0.878315,0.155053,1.041481,-0.503154,0.558399,-0.209521,0.555214,0.880619,1.689392,0.37826,0.258228,0.068517,0.683942,1.165959,-0.238515,-0.26144,-0.086832,-0.095898,0.372271,0.140782,0.763317,-0.045627,0.45947,-0.671122,0.920739,0.59767,0.486659,-0.576037,-0.471075,-0.767254,0.17396,0.19351,-0.33155,-0.728537,-0.296693,-0.790326,-0.071144,0.551819,-0.288897,-0.156229,-0.463102,0.260383,0.011367,0.619386,0.566994,0.454578,-0.116438,0.509563,0.527939,0.223524,0.321503,-0.003657,-0.556235,-0.41123,0.606744,0.153311,0.380314,-0.617799,1.321587,0.96046,-0.733295,-0.185423,0.666992,-0.835735,-0.2598,0.281363,-0.945242,0.131925,-0.215263,0.255958,0.475966,-0.246861,0.955712,0.380834,0.115793,0.800095,0.388856,0.738389,-0.582819,-0.393732,0.407358,-0.991331,-0.117096,0.822087,0.642763,-0.702056,0.414766,0.178216,0.47231,-0.398004,-0.119258,-0.608134,-0.080477,1.517588,-0.054075,0.514891,0.321292,-0.613652,-0.430479,-0.755065,1.276053,0.734151,0.065927,1.23133,0.301933,-0.557748,0.39014,-0.587895,-0.391382,0.221929,0.850078,0.151849,0.0138,0.251614,0.328278,0.999011,-1.185762,-0.384381,0.001812,-0.385774,0.432733,-0.137082,1.559759,0.298128,-1.511528,1.322265,-0.345967,-0.436655,-0.566741,0.303692,0.142453,-0.150173,-0.099562,-0.301128,-0.531627,-0.288887,-0.234015,-0.583091,-0.13227,0.408048,-0.225487,0.164739,-0.011223,0.248161,-0.425171,-1.389563,-0.648898,0.531385,0.85166,0.533796,0.0337,0.526111,-0.617307,0.023103,-0.304979,1.419823,-0.795296,1.236086,-0.599404,0.542679,0.292669,0.424836,-0.039884,-0.467888,-0.800019,0.513978,-1.023154,1.335287,-0.264592,-0.055205,-0.00442,0.434843,-0.296775,-0.5986,-0.260939,-0.486998,-4.036605,0.116646,2
-0.134623,-0.065794,-0.15109,-0.19829,-0.046209,-0.047547,-0.120697,1.383689,-0.192978,-0.095153,-0.0455,-0.037405,-0.10622,-0.051969,0.003186,-0.031616,-0.088804,-0.113602,-0.359942,-0.176604,0.1041,-0.077809,0.668405,0.017631,-0.047658,0.722871,-0.078933,0.959838,-0.221914,-0.047025,-0.020341,-0.028436,-0.042302,-0.081936,-0.042882,-0.085996,-0.041329,0.083312,-0.064027,-0.482678,0.549684,-0.100285,-0.062885,-0.056509,-0.040387,0.023706,-0.060771,-0.121753,-0.114857,-0.055579,-0.040115,-0.067804,-0.0516,-0.07442,-0.05404,0.876953,0.355229,0.915732,-0.047945,-1.392396,-0.071975,0.432688,-0.02037,-0.177283,0.047789,-0.040883,-0.089803,-0.134089,-0.065225,-0.040665,-0.296744,0.275126,-0.545895,0.050301,0.102425,1.152064,-0.122827,-0.111311,-0.135324,0.832529,-0.069726,-0.752958,-0.046742,-0.028573,-0.116803,1.232001,-0.892936,-0.035677,1.399411,0.085625,-0.175515,-0.032281,0.548671,1.313419,-0.402633,-0.074016,-0.077094,-0.124585,-0.045534,-0.067358,-0.077366,-0.047383,0.11563,0.779785,-0.067701,-0.118068,-0.124206,0.246134,-0.032617,-0.035769,-0.093189,-0.078928,0.166363,1.166927,0.03671,-0.096241,-0.015422,-0.052722,-0.093239,0.873184,0.061305,0.706232,-1.094595,-0.072815,-0.056956,-0.036284,-0.042744,-0.391518,0.064032,-0.238487,0.065854,-0.05901,-0.054769,-0.081549,-0.060436,0.412764,-0.041414,-0.109261,1.081816,0.086221,0.402102,-0.158998,1.113321,0.252877,-0.204211,-0.035862,-0.245828,-1.004318,-0.520171,0.954514,0.074879,0.550828,-0.031567,-0.259621,0.339319,0.914395,1.730598,1.032285,-0.092956,0.156612,0.095466,-0.159064,1.456566,0.845431,0.045538,-0.224978,0.622754,0.348434,0.421859,-0.863446,-0.059442,0.386805,-0.024463,-0.062972,0.469219,0.272011,-0.079833,-0.133961,0.34863,-0.123148,1.111647,-0.085035,1.567596,-0.048945,0.938992,0.438764,0.406019,-0.661484,0.762119,-0.117823,-0.063052,0.484171,-0.357488,-0.061387,1.664451,0.959531,0.07193,0.093847,0.784101,-0.06533,2
-0.417492,-0.065794,-0.15109,0.168419,-0.046209,-0.027127,-0.673428,0.605152,-0.192978,0.006249,-0.016797,-0.037405,-0.10622,-0.051969,0.003186,-0.031616,-0.493781,-0.10201,-0.3551,-0.794443,0.241171,-0.077809,-0.467115,-0.274561,-0.719655,0.991392,-0.105443,0.052181,-0.705687,0.578551,-0.020341,-0.028436,-0.042302,-0.081936,0.233996,-0.963604,0.391341,0.541659,-0.741803,-0.027299,0.140749,-0.100285,-0.062885,-0.012673,-0.040387,-0.038066,-0.060771,-0.341899,-0.372676,-0.055579,-0.040115,-0.067804,0.072164,-0.140733,-0.05404,0.537777,-0.04224,0.752863,-0.047945,0.532389,0.09007,1.289024,-0.220343,-0.140661,0.709276,-0.040883,-0.089803,-0.134089,-0.065225,-0.435593,0.217608,-0.041858,-0.30171,0.145107,0.140478,0.059618,-1.07529,-0.050977,-0.675705,-0.10901,-0.605717,-0.229319,-0.030438,-0.402842,0.102214,-0.278307,-0.678058,-0.33256,0.600135,-0.075348,-0.03587,-0.032281,-0.324191,-0.017787,-0.161607,0.112515,-0.62282,-0.22579,-0.045534,-0.200416,-0.077366,-0.047383,0.709004,-0.153984,-0.067701,-0.855313,-1.171124,0.159823,-0.032617,-0.035769,-0.093189,-0.078928,0.289364,1.270029,0.400216,-0.933559,-0.143781,0.674412,-0.093239,1.289057,0.842175,-0.255196,-0.695718,-0.072815,-0.056956,-0.036284,-0.778518,0.101706,-0.007102,0.076642,0.576127,-0.05901,-0.550569,-0.21262,-0.723945,0.079936,-0.041414,-0.868753,1.252579,0.457716,-0.359899,-0.070081,0.46498,0.092049,-0.179369,-0.035862,-0.026937,-1.053638,-0.044866,0.096404,0.330897,0.16715,-0.056139,0.458223,0.470252,1.009389,-0.327356,0.58878,-0.173081,0.688719,0.211306,-1.102481,0.032436,0.558548,0.19682,0.221091,-0.126141,0.107508,0.450209,-0.350566,-0.915842,-0.476104,-0.024463,-0.525548,-0.287136,0.041736,0.167089,-1.794095,0.94913,-1.36124,0.933747,0.007923,0.606604,-0.521508,1.542192,0.69165,0.093792,-1.267402,0.603545,-1.464888,-0.063052,-0.028183,-0.614683,-0.061387,1.278223,0.291703,0.129146,-0.576894,0.434831,-0.679162,2
-0.134623,-0.807631,-0.15109,-1.510924,-0.877684,-0.233992,-0.120697,0.036047,-0.192978,-0.600724,-0.864222,0.01967,-1.293032,0.115324,0.003186,-0.160716,-1.030716,-0.716565,-1.184926,-1.045997,-1.000037,-0.077809,0.066716,-0.283657,-0.047658,0.793952,-0.740965,0.971835,-0.221914,-0.485968,-0.970626,-0.70561,-1.091776,-0.522747,-0.504043,-0.732357,-0.041329,-0.440796,0.539313,0.053087,0.25687,-0.80911,-1.009978,0.016388,0.326688,0.101313,-0.766402,-2.418973,-1.229666,0.135466,0.49701,-0.067804,-0.300152,-0.721126,0.076928,0.128502,-0.170065,0.058583,-0.047945,-1.635347,-0.624769,-0.704368,-0.642119,0.550499,-0.324296,-0.397451,-0.511243,-0.045905,-1.009484,-1.212793,-0.737106,0.395947,0.6877,-0.652188,0.399905,0.031924,-1.143366,0.002909,-1.642344,0.638886,-0.584355,-0.479005,-0.939324,-0.045104,-0.569773,-0.516614,0.692763,-1.354893,-0.475721,-0.752078,0.148318,-0.281311,-0.753802,-0.793313,-1.569294,-0.366304,-0.192484,-1.415419,-0.214139,-0.987414,-0.115376,-0.047383,-1.571885,-0.577087,-0.221807,-1.254285,-0.950501,-0.256946,-0.582996,0.113483,-0.348223,0.171413,-0.801602,-1.522972,-0.150015,-1.382957,-0.129319,-0.365736,-0.071454,-0.382899,0.384459,1.163127,-0.809529,-0.072815,-0.402372,-0.036284,-0.107344,0.213222,0.64734,-1.004623,0.143074,-0.758958,-1.185167,-1.332634,-0.634903,-0.603557,-0.099851,-0.603585,-0.250503,-0.026324,-0.079083,0.155245,-0.597723,0.147567,-1.221495,-0.043799,0.464011,-0.8685,-0.179058,0.679305,-0.408124,-1.009394,0.514816,-0.374975,-0.649084,-1.534347,0.364735,-0.926366,-1.771463,-0.376835,-0.558106,-1.825165,1.423478,-1.169436,0.29769,-1.26893,-0.237023,-0.644483,0.036989,-0.421019,-1.09557,-0.278823,0.670232,-0.695158,-0.288795,0.179643,-0.234686,-1.041122,0.299027,-2.131542,-0.59202,-0.789148,0.639577,-0.528376,-2.389173,-0.058159,0.05649,0.478236,0.284919,-1.298842,0.233564,0.678149,-0.148051,-0.206499,-0.209774,0.319839,-0.993937,0.377033,1.307259,0.037019,2
-0.911216,-0.282555,-0.88275,-0.932139,-0.537097,0.090358,-1.164444,-0.171213,-1.075976,-0.357658,-0.260387,0.002011,-0.10622,-0.265772,0.003186,-0.436944,-0.088804,-1.126253,-1.011178,-0.318403,-0.263255,-0.077809,0.774562,-0.270912,-0.047658,0.600933,-0.714328,0.199918,-0.221914,-0.271174,-0.577771,-0.074288,-0.262651,-0.002524,-0.140704,-0.156357,-0.161242,0.083312,-0.879271,0.157488,0.174362,-0.498158,-0.320725,0.081305,-0.078697,-0.186103,-0.349465,-0.276175,-0.831579,-0.213637,0.287997,-0.067804,-0.156513,-0.389038,0.306579,-0.425335,-0.12128,0.068516,-0.047945,-0.651067,-0.340887,0.593624,0.213586,0.103182,-0.404794,-0.506341,-1.042048,-0.465865,-0.09519,-0.575997,-1.331116,0.071458,0.277989,-0.456943,0.378826,0.285167,-1.238462,0.294346,-0.15462,0.776724,-0.409515,-0.67005,0.133265,0.018409,0.279295,0.290415,-0.115007,-0.121825,-0.63581,-0.135164,-0.508763,-0.179177,-0.980736,-1.062492,-0.674673,-0.481495,-0.317036,-0.536787,-0.433264,0.203239,-0.441427,-0.047383,-1.085001,0.79645,0.269019,-0.097289,-0.471329,0.039226,-0.606695,-0.026717,-0.417583,0.526725,-0.656342,-0.643827,-0.536637,-0.716969,0.136559,-0.123899,-0.637827,-0.187088,0.061305,0.255233,0.220379,-0.072815,-0.268864,-0.566998,-0.174584,-0.241584,0.217991,-0.516077,-0.045479,-0.525888,-1.329355,-0.756828,-0.08559,-0.652959,0.113186,-0.67155,0.319269,-0.224934,0.226296,-0.675444,-1.074419,0.00081,-0.768559,-0.138076,0.167388,-0.504792,-0.405267,0.517226,0.496404,-0.824466,0.223399,-0.120097,0.077261,-0.470392,-0.187856,-1.024152,-0.173423,-0.359425,0.092607,-0.771022,0.136346,-0.961982,0.254408,-0.6702,0.044059,0.210497,0.219779,-0.038197,-0.593453,-0.195884,-0.248747,-0.388034,-0.291014,-0.193437,-0.918754,-0.798996,0.41855,-0.85269,-0.200538,-0.46796,-1.532348,0.015866,-1.366229,-0.290108,0.336455,-0.517892,-0.004691,-1.195294,-0.220184,-0.350347,-0.073847,-0.101255,-0.766484,0.067473,-0.320414,0.528085,-2.096033,-0.460797,2
